t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29
0.14923111906522055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21525642374481854,0.0,0.0,0.0,0.16610491228345967,0.0,0.0,0.0,0.0,0.0,0.10828923095554986,0.36111831395095134,0.0,0.0
0.0,0.6168988663413577,0.0,0.0,0.0,0.0,0.20235136451659363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18074976914204868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8405104025089702,0.0,0.0,0.15948959749102973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38295435145559076,0.13423002568382308,0.0393947726577251,0.05105059281581997,0.0,0.0,0.0,0.07460294254488482,0.0,0.0,0.0,0.20390698947464797,0.0,0.0,0.0,0.0,0.04346127011258633,0.0,0.0,0.0,0.0,0.0,0.03431334672475738,0.0,0.0,0.0,0.0,0.0,0.0,0.036085708530164476
0.049481910823842706,0.0,0.0,0.28752297744227984,0.0,0.06070184371903817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515721400785432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05035059902539043,0.25046938609994346,0.0,0.0,0.04990114281096233,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13274055804723855,0.03668003886511692,0.031993302945343104,0.0,0.2392817827042993,0.031063737294502118,0.03141569004290348,0.10887730115662878,0.0,0.0,0.03985068540085354,0.07147082425190951,0.04522271154829013,0.0,0.0,0.0,0.03475408463007368,0.0,0.0,0.0,0.09698166515446338,0.0,0.034577758762957815,0.0,0.0,0.0,0.0,0.06508985919541986,0.0
0.0,0.6112274776927552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394527572298152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2448272465842633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241080145090416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3758919854909584
0.0,0.0,0.0,0.0,0.0,0.3728701232789052,0.26323540614887364,0.08494201893431247,0.0,0.0,0.0,0.0,0.1938894965990723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08506295503883647,0.0,0.0,0.0,0.0
0.5340686624681785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659313375318215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.49656144316759404,0.1664517808549029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612808194173392,0.0,0.07570595656016375
0.0,0.44429171306346876,0.13331291820968483,0.0,0.06817477904769283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020351422653580198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08882777989030335,0.0,0.0,0.0,0.2450413871352699,0.0,0.0
0.5952189387084543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40478106129154573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.06259862244391551,0.11766598276525461,0.0,0.0,0.0,0.09534628471100923,0.0,0.0,0.09750560993332037,0.0,0.045119421302011554,0.0,0.0,0.0,0.04740646257263683,0.0,0.0,0.038595246229979584,0.028286705836641893,0.0,0.0,0.0,0.0,0.022596224292998904,0.048624679878444835,0.0,0.0,0.3962547600337867
0.0,0.5795131497105568,0.0,0.06617255209066424,0.0,0.0,0.0,0.0,0.08891791660530653,0.0,0.0,0.09603167441760156,0.07654235629419091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09282235088168007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6019822137735178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3980177862264822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5464577451606292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4535422548393708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.6375127859975401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3624872140024599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13462882081248043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653711791875195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.060471965036630417,0.0,0.03465442581758657,0.4556103577149316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03983062712171991,0.0,0.29267264463060916,0.0,0.0,0.0,0.0,0.0,0.0,0.02674541580590477,0.0,0.0,0.0,0.0,0.0,0.0,0.09001456387261769,0.0,0.0
0.0,0.0,0.5059361628607923,0.0,0.0,0.0,0.0,0.20382639923358994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902374379056176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.33156669247560105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368017326808793,0.0,0.0,0.0,0.0,0.3316315748435195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09935746854533374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159819146354558,0.0,0.0,0.0,0.0,0.0,0.16217991544507135,0.0,0.0,0.5224807013741392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6373928200920118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3626071799079882,0.0
0.0,0.0,0.0,0.0,0.8870327035750739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112967296424926
0.46026597739013736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3796268985560511,0.0,0.0,0.0,0.16010712405381153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5021307903426178,0.0,0.0,0.0,0.0,0.17626425541541435,0.0,0.3216049542419679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15746079310861932,0.0,0.0,0.5153197990694399,0.0,0.0,0.0,0.3272194078219408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25398026911692817,0.0,0.0,0.0,0.0,0.0,0.0,0.050665365963904085,0.0,0.0,0.5706218673090523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12473249761011543
0.5361257960975396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307261095514028,0.23314809435105757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7348260432645004,0.0,0.0,0.08732603784009908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05502258406682072,0.0,0.0,0.0,0.0,0.0,0.0,0.05661465958599146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06621067524258828
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468058127416394,0.5913053506802735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26188883657808704,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04157279629276497,0.18162627310510743,0.0,0.0,0.0,0.0,0.03821575019408649,0.0,0.153766454232126,0.19946867703931323,0.0,0.0,0.0,0.0,0.0,0.35453512263637693,0.0,0.0,0.0,0.0,0.0,0.03081492650022482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579810152086858,0.0,0.0,0.0,0.24201898479131423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6964348723763405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352566998171063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16830842780655322,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08323613149819886,0.8581756319079479,0.0,0.0,0.0,0.058588236593853205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03733985806774559,0.20240495696525748,0.1195668582557181,0.0,0.0,0.0,0.0,0.13577008314126732,0.0,0.0,0.0,0.19882590678262935,0.0,0.0,0.0,0.0,0.17494381959138336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05686166076717913,0.07428685642881963,0.0,0.0
0.5385864455196,0.0,0.0,0.46141355448039995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1297782219327694,0.0,0.0,0.0,0.0,0.0,0.0,0.7736462715884839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0965755064787467,0.0,0.0,0.0,0.0
0.0,0.12280213017066172,0.20277462559778642,0.0,0.0,0.0,0.2643713455178339,0.0,0.2186712505859705,0.0,0.09312052183816778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09826012628957975
0.0,0.21935394608707548,0.4661781671650046,0.0,0.0,0.0,0.0,0.0984152508702749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11088494828433407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1051676875933109,0.0,0.0
0.0,0.1528915949124094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03728279762226835,0.26003528384018876,0.0,0.0,0.18472967166461673,0.0,0.0,0.0,0.0,0.033050551933565285,0.08154532845143508,0.06975074116565325,0.0,0.0,0.0,0.0,0.07714535480206643,0.0,0.03239716817889387,0.07117150742890287
0.2726184546318367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13739336840784033,0.0,0.0,0.0,0.0,0.05981422385647623,0.0,0.0,0.07619051948904978,0.0,0.0,0.0,0.32769584503983035,0.12628758857496675,0.0,0.0,0.0,0.0
0.14769880349231737,0.0,0.0,0.05938942984861382,0.0,0.0,0.0,0.0,0.0,0.0,0.10338797013698635,0.041334940864243185,0.2408425222207691,0.0,0.0,0.0,0.0,0.16902056219073872,0.15117493841459434,0.0,0.08715083283173716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5559948137043078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097046271019785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1343005591937137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303234080207045,0.0,0.14904590922907326,0.0,0.04237933865033227,0.0,0.0,0.0,0.0,0.0,0.16774792004952258,0.0,0.0,0.12354954678459681,0.18695387726577067,0.0
0.6225344898320839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377465510167916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406645726693595,0.0,0.07997611227671374,0.0,0.0,0.13331949075008656,0.03369849271902631,0.0,0.0,0.0,0.0,0.0,0.0,0.24235510762649184,0.0,0.0421480750903462,0.061856994843740305,0.0
0.2978987638678879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28746320915900697,0.15020062343125143,0.0,0.0,0.2644374035418538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23509554247685427,0.0,0.0,0.0,0.0,0.0,0.0,0.31488120409182674,0.2119245747592898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2380986786720292
0.0,0.0,0.0,0.4175862629579399,0.0,0.0,0.0,0.0849904652344837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10075693743167508,0.0,0.0,0.0,0.0,0.0,0.15782372797322997,0.0,0.23884260640267146,0.0
0.34114198684729813,0.0,0.0,0.056427828001688676,0.0,0.0,0.0,0.0,0.0,0.24011535196068615,0.0,0.0,0.0,0.0,0.0,0.0,0.05131538729316041,0.0,0.0,0.0,0.0,0.25367789787244294,0.0,0.0,0.0,0.0,0.05732154802472368,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16342728563438755,0.0,0.0,0.0,0.0,0.0,0.0,0.19503280515353869,0.0,0.6415399092120737,0.0,0.0,0.0
0.17981998059566234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7302807960287578,0.08989922337557975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05972371745669785,0.027407357645146967,0.0,0.0,0.0,0.03228633595218068,0.0,0.0,0.05744986871161046,0.0,0.2675544771647771,0.0,0.0576892581865371,0.0,0.0,0.0,0.053891244660716556,0.0,0.0,0.0,0.0,0.1485728822583624,0.20921397122370555,0.0,0.0,0.0,0.0,0.0,0.0862108867402653,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6368720612357657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15965311570101354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2034748230632207
0.0,0.0,0.0,0.0,0.0,0.15104089387702427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19120861778210368,0.0,0.0,0.0,0.11671839730196384,0.12644808831519908,0.41458400272370904,0.0,0.0,0.0
0.0,0.569317665370794,0.284160015729864,0.0,0.0,0.0,0.0,0.14652231889934197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17708286681077282,0.0,0.0,0.0,0.0,0.0,0.0,0.3619604758616362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17651484695726294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28444181037032795,0.0,0.0,0.0,0.0
0.39219427022682724,0.06961653171323225,0.0,0.4095426674444066,0.0,0.0,0.0,0.058863425979998864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06978310463553508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4489443047009867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5510556952990132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09929081870234659,0.0,0.0,0.052309532745453656,0.0,0.0,0.0,0.054811859533934255,0.0,0.0,0.09527111516422608,0.0,0.033885507295244074,0.05870228790320113,0.0,0.0,0.1814434961889659,0.0,0.0,0.0,0.08311179080372375,0.0,0.0,0.0,0.09282460474610209,0.14755062876426364,0.0,0.0,0.0,0.10079835815253892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29419193329609195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09754566484226718,0.0,0.0,0.0,0.11334484300374031,0.0,0.0,0.0,0.0,0.3127220437468008,0.0,0.0,0.0,0.0,0.0,0.18219551511109972,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03230442531849509,0.0,0.0,0.0,0.0,0.15298737962453082,0.0,0.45913355200471734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059731949645001656,0.0,0.060183482105124406,0.0,0.0,0.23565921130213058,0.0,0.0,0.0,0.0
0.6719801167060161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09042630605639636,0.0,0.0,0.09427053239067812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14332304484690941,0.0,0.0,0.0,0.0
0.44693834727567316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16082571485717165,0.0,0.0,0.39223593786715516
0.45596967695683766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028496726788521293,0.0,0.08030109449945846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651063417761313,0.0,0.0,0.0,0.0,0.0,0.07012615997905124,0.0,0.0,0.0
0.5703472401997088,0.0,0.0,0.1384122612956562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09633469541845857,0.0,0.0,0.0,0.0,0.0,0.10066099920820691,0.0,0.0,0.09424480387796962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2935058701217583,0.24200799618717111,0.0,0.0,0.0,0.2694328161537065,0.0,0.0,0.0,0.0,0.0,0.19505331753736396,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6086491799532587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993401321296376,0.0,0.0,0.0,0.0,0.0,0.06724480327832649,0.0,0.0,0.0,0.0,0.12476588463877711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.4321051830041113,0.20465830868469473,0.0,0.0,0.36323650831119403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6403378039050724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3596621960949275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2601620449191625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23359174675162886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062462083292087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3145164951523098,0.0,0.0,0.11968878728947892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194985519017459,0.0,0.0,0.1257024973403509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13117360148109897,0.0,0.12755612990216378,0.0,0.0,0.1494126336444231
0.5389892457783501,0.0,0.0,0.10680105910662514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482388962569264,0.10597079885809844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23151291330674176,0.5965664933212902,0.0,0.0,0.0,0.0,0.17192059337196808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.14785263659794012,0.0,0.0,0.15889774265186568,0.37026603267226244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32298358807793165
0.5595719670493622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404280329506378,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492043219897789,0.0,0.0,0.0,0.507956780102211,0.0,0.0
0.5335150833866552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2739236239959285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925612926174163,0.0,0.0,0.0
0.6589927999866836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34100720001331636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.21810866738305792,0.0,0.0,0.0,0.0,0.0,0.08938698113243015,0.0,0.19560645443054311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4968978970539688,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.31288665474150296,0.0,0.10499186806345204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17537798232547297,0.1083564224050856,0.0,0.0,0.0,0.0,0.0,0.0,0.29838707246448654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.31303113460206333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16901813478961966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35023334344500495,0.0,0.0,0.0,0.16771738716331197,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.07530964439800411,0.0,0.0,0.18363460176242766,0.28140641970699537,0.16285789430110084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967914398314721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2867423770395883,0.2318511684723006,0.0,0.04007679443367982,0.0,0.01931934263265235,0.019538231160855075,0.20499286617599058,0.0,0.0,0.0,0.0,0.03749454511229147,0.0,0.0,0.0,0.0,0.0,0.06761683155511343,0.0,0.0,0.0,0.09236784341752827,0.0,0.0,0.0,0.0,0.0,0.0
0.09984571894885093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641958079273462,0.0,0.19480296920068213,0.0,0.0,0.0,0.0,0.0,0.0,0.4411555039231207
