t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12295226617926514,0.0,0.0,0.0,0.0,0.0,0.3645764522526514,0.0,0.0,0.5124712815680835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.29019846896760654,0.0,0.7098015310323935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6093058811225869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3906941188774132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25309044125940905,0.0,0.1447271685245583,0.0,0.0,0.0,0.0,0.2834209758655121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11302167834984467,0.0,0.20573973600067583,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8062064578081283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1937935421918718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8133089554736156,0.0,0.0,0.1866910445263844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.363414330673762,0.0,0.16683156923669723,0.46975410008954094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21890128248988758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7810987175101125
0.0,0.11827906922357488,0.0,0.0,0.0,0.20603191598217951,0.0,0.0,0.0,0.0,0.0,0.5957188188999457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799701958942999,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07807274105893222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7350952115537748,0.0,0.0,0.0,0.0,0.0,0.1868320473872928,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.18731762760919257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8126823723908074,0.0,0.0,0.0,0.0,0.0
0.237392777853503,0.0,0.0,0.0,0.0,0.0,0.0,0.19642058860800682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5661866335384902,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10596351496012546,0.0,0.09137556271234215,0.12618550954257463,0.0,0.0,0.0,0.0,0.5470525045613305,0.0,0.0,0.0,0.0,0.12942290822362731,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4134276846383291,0.1896148614376415,0.19077536851814492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061820854058846,0.0,0.0,0.0,0.0
0.0,0.3049783856125953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193749887297483,0.3756466256576563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3471301939169706,0.0,0.0,0.0,0.0,0.0,0.210767926452889,0.07595582394170006,0.0,0.15226266807936686,0.0,0.0,0.0,0.0,0.08267947371444553,0.0,0.13120391389462804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8374786725184474,0.0,0.0,0.1625213274815526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18027444671318407,0.0,0.0,0.3293844768787302,0.0,0.0,0.0,0.0,0.32745025506531267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07705538187865174,0.0,0.0,0.0,0.08583543946412134,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8184788114714027,0.0,0.0,0.18152118852859736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0911611381252729,0.0,0.0,0.08382468454159242,0.0,0.0,0.0,0.0,0.2147632175739562,0.0,0.0,0.0,0.0,0.0,0.10368193085152393,0.0,0.0,0.0,0.0,0.23932911647854493,0.0,0.09904000870956853,0.16819990371954102,0.0,0.0
0.0,0.0,0.0,0.11017449034177754,0.0,0.0,0.0,0.0,0.2695090782589195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05771181764999774,0.0,0.0,0.45709050773595455,0.0,0.10551410601335072,0.0,0.0
0.5255605516773039,0.0,0.13701532917722448,0.0,0.0,0.0,0.10169280037057672,0.0,0.0,0.0,0.0,0.13908208217806223,0.0,0.0,0.0,0.0,0.0,0.0,0.09664923659683271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6331205734477133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3668794265522867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6060773413653675,0.0,0.39392265863463244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3483515281615811,0.34380627368332745,0.0,0.0,0.0,0.0,0.0,0.1604168820413466,0.0,0.0,0.14742531611374482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2610002619096766,0.0,0.0,0.0,0.20603985083846962,0.19981369472991548,0.0,0.0,0.26134900983331927,0.0,0.0,0.0,0.0,0.0,0.0,0.07179718268861912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6819222336437566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180777663562433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5681143922901546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17987067263206305,0.25201493507778233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.08928309975862851,0.0,0.24479182975717684,0.23198169142131872,0.0,0.07750054022436101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16103788441890185,0.0,0.06805104165300845,0.12735391276660457,0.0
0.0,0.4534206961947974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546641465421514,0.0,0.0,0.0,0.0,0.0,0.0,0.2919151572630511,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.137556725593904,0.0,0.06488144108303015,0.0,0.0,0.0,0.0,0.21696648768805427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5805953456350116,0.0
0.0,0.0,0.0,0.44641009184324637,0.0,0.0,0.0,0.19256205887587546,0.09232536047786141,0.0,0.0,0.0,0.0,0.26870248880301684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.62642994783811,0.0,0.0,0.0,0.0,0.0,0.17669434392275254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19687570823913758
0.0,0.0,0.5851716102902979,0.41482838970970215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5717531563456267,0.0,0.0,0.0,0.4282468436543733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40817699103571914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918230089642809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4844762238906545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5155237761093455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7857972511377679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142027488622322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.11154421213298586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6058921728604127,0.0,0.0,0.0,0.0,0.11895166054596601,0.0,0.0,0.16361195446063528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.11773921551486263,0.05506348564281968,0.0,0.0,0.0,0.0,0.0,0.0,0.07299714175865604,0.0,0.0,0.0,0.0,0.156793756613419,0.06659634050400973,0.0,0.0,0.0,0.0,0.0,0.5308100599662328,0.0,0.0,0.0
0.0,0.09427409295106573,0.18594565983768863,0.0,0.0,0.0,0.07852314267019271,0.0,0.2137555321851164,0.0,0.0,0.4275015723559366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.21328440985843444,0.09974742050659124,0.2681823241921451,0.0,0.0,0.0,0.0,0.0,0.13223421128860918,0.0,0.0,0.0,0.0,0.0,0.12063916954955466,0.0,0.0,0.0,0.0,0.0,0.16591246460466536,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4159520788307357,0.0,0.0,0.0,0.0,0.42237658023217106,0.0,0.0,0.0,0.0,0.0,0.0,0.1616713409370932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7687915167238368,0.0,0.0,0.0,0.0,0.23120848327616308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15293032068276682,0.0,0.0,0.09969017896121951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539252416705109,0.0,0.1239409001933385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695133584921644
0.0,0.0,0.09318567483329158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6698706881791107,0.0,0.0,0.0,0.0,0.23694363698759768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3391878518453768,0.0,0.0,0.0,0.11719019136365058,0.2188687706080086,0.0,0.0,0.0,0.0,0.13212629043662916,0.0,0.0,0.06124791878951203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13137897695682274,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.21017496235574476,0.44380019198833964,0.0,0.0,0.0,0.3460248456559154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.24058406573943947,0.0,0.0,0.0,0.0,0.0,0.0,0.49800854569420466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261407388566356,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329266428986793,0.0,0.0,0.0,0.0,0.0,0.6707335710132071,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5651032724419944,0.0,0.0,0.0,0.1763244158455774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585723117124282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8819741505328801,0.0,0.0,0.1180258494671199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4887231052302443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112768947697558
0.0,0.0,0.27027033904895975,0.0,0.0,0.0,0.0,0.0,0.08522740784971675,0.0,0.42160242909525975,0.0,0.12286475477110537,0.0,0.0,0.0,0.0,0.0,0.1000350692349585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4299598075398115,0.0,0.0,0.0,0.3292352458313946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240804946628794,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23376073404588105,0.0,0.17945411174217946,0.210688819503626,0.0,0.0,0.0,0.0,0.0,0.3760963347083135,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7965050169838749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203494983016125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07523744421868957,0.0,0.0,0.40959108413384604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238961108017594,0.0,0.1814210600198907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098543008258143
0.697779161774053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30222083822594714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1430751890225978,0.0,0.0,0.0,0.0,0.0,0.0,0.3830029614403846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47392184953701766,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2511772349378661,0.0,0.0,0.0,0.0,0.748822765062134,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8271263315866281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287366841337198
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.34707434235149737,0.0,0.0,0.0,0.31174018607876425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3411854715697383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3303773910425962,0.0,0.24047009487489848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18722621171927564,0.0,0.0,0.0,0.0,0.0,0.0,0.24192630236322957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.14504801644594262,0.0,0.0,0.0,0.0,0.0492814938757107,0.0,0.049183125310439516,0.0,0.0,0.510501807261113,0.0,0.0,0.0,0.0,0.11589874980790733,0.0,0.0,0.0,0.0,0.0,0.1300868072988868,0.0
0.0,0.0,0.0,0.0,0.0,0.16072077745133942,0.0,0.0,0.0,0.0,0.21401258620719718,0.0,0.39559054464860927,0.06562753360769248,0.0,0.0,0.0,0.0,0.0,0.1640485580851616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7385468110813143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614531889186858,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1619551409632147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5104878589345992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275570001021861
0.0,0.0,0.12360501950760186,0.07073772325225339,0.0,0.0,0.0,0.0,0.0,0.0,0.3107524312366339,0.0,0.0,0.4949048260035109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5764224861123461,0.0,0.0,0.1945374759285178,0.0,0.1120579044899978,0.0,0.11698213346913823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.516706288764202,0.0,0.0,0.0,0.0,0.11195074594864707,0.0,0.0,0.0,0.0,0.0,0.0,0.09254753420359085,0.10960460515410994,0.0,0.0,0.0,0.0,0.0,0.16919082592945012,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4461783185677279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13904098497585635,0.0,0.0,0.0,0.0,0.16320403386177804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515766625946376
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33047688107382794,0.0,0.0,0.0,0.0,0.669523118926172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.24801845783354393,0.0,0.0,0.0,0.0,0.3416160919261221,0.0,0.0,0.0,0.0,0.0,0.0,0.07660149829714166,0.0,0.0,0.0,0.0,0.0,0.33376395194319236,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3235882279328432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764117720671567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.28377221233931316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7162277876606868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4304221902217199,0.0,0.0,0.13496516700404737,0.0,0.19742138293782213,0.0,0.0,0.05590591230900211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049762571803149566,0.0,0.0,0.13152277572425883,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6948331002618529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30516689973814703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08818047044155568,0.1090609245858923,0.08434140423109139,0.0,0.10020928957473133,0.09702480956283646,0.1593139048212987,0.09528925235331258,0.0,0.0,0.09357269723628084,0.0,0.08297345451560854,0.0,0.0,0.0,0.0,0.09003379267739219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.657314965002431,0.1461714741824773,0.0,0.0,0.0,0.19651356081509158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.12438806681019313,0.05836731342944455,0.04513790062323004,0.0,0.20967902893812487,0.05192581570061986,0.04486809177155474,0.11105850890908756,0.0,0.0,0.05007831144625206,0.0,0.04440580019310371,0.0,0.0,0.0,0.0,0.048184357655104176,0.04008326825463796,0.0,0.06682851195471838,0.0,0.0,0.10499502431392896,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2970747063372678,0.0,0.0,0.0,0.0,0.0,0.0,0.48242554390696435,0.0,0.0,0.0,0.0,0.22049974975576792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236676009791595,0.0,0.27633239902084056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.12285976888915116,0.0,0.0,0.0,0.25594893366387267,0.0,0.0,0.0,0.0,0.0,0.4271901343128474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19400116313412874,0.0,0.0
